,IGD,RUN,r,c,m,v,EAR,ALGORITHM,PROBLEM,T_POP,N_GENS,TOT_AVALS,IVF_AVALS
0,0.2745453625443526,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,10,1000,8
1,0.07964260359037667,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,20,2000,48
2,0.039805393162853545,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,30,3000,88
3,0.024222416111176547,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,40,4000,120
4,0.013622431004415429,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,50,5000,152
5,0.00835275327205035,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,60,6000,200
6,0.006571701049349323,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,70,7000,200
7,0.004331951561807366,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,80,8000,224
8,0.003864264101985035,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,90,9000,256
9,0.003915471612242147,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,100,10000,312
10,0.0037427706986846677,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,110,11000,336
11,0.0032424712477890534,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,120,12000,368
12,0.0034839753061666535,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,130,13000,392
13,0.0033839804636187905,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,140,14000,424
14,0.00314539055942361,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,150,15000,448
15,0.003549512369886852,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,160,16000,488
16,0.003362440676503486,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,170,17000,528
17,0.0033557951684070647,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,180,18000,568
18,0.00325805838953746,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,190,19000,616
19,0.003468991958147503,1,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,200,20000,656
20,0.3320000678432875,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,10,1000,56
21,0.1275799174819891,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,20,2000,88
22,0.07337311462108759,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,30,3000,112
23,0.06239269359376082,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,40,4000,144
24,0.05626835754061757,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,50,5000,168
25,0.05466897996936741,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,60,6000,216
26,0.005761353508516722,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,70,7000,272
27,0.0038986099937302105,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,80,8000,360
28,0.0036826876034313795,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,90,9000,376
29,0.003743903229801128,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,100,10000,440
30,0.003333271726911013,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,110,11000,464
31,0.0035094921636349614,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,120,12000,496
32,0.0033855386504377627,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,130,13000,544
33,0.0032983541643279734,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,140,14000,568
34,0.0030961314619628055,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,150,15000,632
35,0.003354035878530382,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,160,16000,688
36,0.003430277973979206,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,170,17000,744
37,0.0034505439208874344,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,180,18000,816
38,0.0032449766871889447,2,0.3,11,0.25,0.5,EARPA,IVF/SPEA2,ZDT3,100,190,19000,872
